tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
176,KeimolaAccelerator,keimola,0.5,4.857189767495427,4.857189767495427,0.002914494540910084,110,0.0,0,0,6,69.21010544528559,FIXME
177,KeimolaAccelerator,keimola,0.5,4.860045972145514,4.860045972145514,0.0028562046500866245,110,0.0,0,0,6,74.0701514174311,FIXME
178,KeimolaAccelerator,keimola,0.5,4.86284505270261,4.86284505270261,0.002799080557096545,110,0.0,0,0,6,78.93299647013372,FIXME
179,KeimolaAccelerator,keimola,0.5,4.865588151648552,4.865588151648552,0.0027430989459418242,110,0.0,0,0,6,83.79858462178227,FIXME
180,KeimolaAccelerator,keimola,0.5,4.868276388615584,4.868276388615584,0.0026882369670317985,110,0.0,0,0,7,2.2730630366785363,FIXME
181,KeimolaAccelerator,keimola,0.5,4.870910860843271,4.870910860843271,0.002634472227686757,110,0.0,0,0,7,7.143973897521807,FIXME
182,KeimolaAccelerator,keimola,0.5,4.873492643626406,4.873492643626406,0.002581782783135367,110,0.0,0,0,7,12.017466541148213,FIXME
183,KeimolaAccelerator,keimola,0.5,4.876022790753876,4.876022790753876,0.002530147127469462,110,0.0,0,0,7,16.89348933190209,FIXME
184,KeimolaAccelerator,keimola,0.5,4.878502334938801,4.878502334938801,0.002479544184925686,110,0.0,0,0,7,21.77199166684089,FIXME
185,KeimolaAccelerator,keimola,0.5,4.880932288240025,4.880932288240025,0.002429953301223975,110,0.0,0,0,7,26.652923955080915,FIXME
186,KeimolaAccelerator,keimola,0.5,4.883313642475223,4.883313642475223,0.0023813542351973638,110,0.0,0,0,7,31.536237597556138,FIXME
187,KeimolaAccelerator,keimola,0.5,4.885647369625715,4.885647369625715,0.002333727150492848,110,0.0,0,0,7,36.42188496718185,FIXME
