tick,car_id,map_id,throttle,distance_delta,velocity,acceleration,lane_radius,slip_angle,lane_start,lane_end,piece_index,in_piece_distance,is_crashed
91,KeimolaAccelerator2,keimola,0.1,0.8409356379489168,0.8409356379489168,0.0032462114704330247,inf,0.0,0,0,0,49.79415374050321,FIXME
92,KeimolaAccelerator2,keimola,0.1,0.8441169251899368,0.8441169251899368,0.003181287241019959,inf,0.0,0,0,0,50.63827066569315,FIXME
93,KeimolaAccelerator2,keimola,0.1,0.8472345866861346,0.8472345866861346,0.0031176614961978544,inf,0.0,0,0,0,51.48550525237928,FIXME
94,KeimolaAccelerator2,keimola,0.1,0.8502898949524109,0.8502898949524109,0.003055308266276313,inf,0.0,0,0,0,52.335795147331694,FIXME
95,KeimolaAccelerator2,keimola,0.1,0.8532840970533684,0.8532840970533684,0.002994202100957466,inf,0.0,0,0,0,53.18907924438506,FIXME
96,KeimolaAccelerator2,keimola,0.1,0.856218415112302,0.856218415112302,0.002934318058933627,inf,0.0,0,0,0,54.045297659497365,FIXME
97,KeimolaAccelerator2,keimola,0.1,0.8590940468100499,0.8590940468100499,0.002875631697747849,inf,0.0,0,0,0,54.904391706307415,FIXME
98,KeimolaAccelerator2,keimola,0.1,0.8619121658738536,0.8619121658738536,0.0028181190638036924,inf,0.0,0,0,0,55.76630387218127,FIXME
99,KeimolaAccelerator2,keimola,0.1,0.8646739225563778,0.8646739225563778,0.002761756682524208,inf,0.0,0,0,0,56.630977794737646,FIXME
100,KeimolaAccelerator2,keimola,0.1,0.867380444105244,0.867380444105244,0.002706521548866192,inf,0.0,0,0,0,57.49835823884289,FIXME
101,KeimolaAccelerator2,keimola,0.1,0.8700328352231423,0.8700328352231423,0.0026523911178983894,inf,0.0,0,0,0,58.36839107406603,FIXME
102,KeimolaAccelerator2,keimola,0.1,0.8726321785186784,0.8726321785186784,0.0025993432955360163,inf,0.0,0,0,0,59.24102325258471,FIXME
103,KeimolaAccelerator2,keimola,0.1,0.8751795349483089,0.8751795349483089,0.002547356429630554,inf,0.0,0,0,0,60.11620278753302,FIXME
104,KeimolaAccelerator2,keimola,0.1,0.87767594424934,0.87767594424934,0.0024964093010311217,inf,0.0,0,0,0,60.99387873178236,FIXME
105,KeimolaAccelerator2,keimola,0.1,0.8801224253643554,0.8801224253643554,0.002446481115015331,inf,0.0,0,0,0,61.874001157146715,FIXME
106,KeimolaAccelerator2,keimola,0.1,0.8825199768570684,0.8825199768570684,0.002397551492713035,inf,0.0,0,0,0,62.75652113400378,FIXME
107,KeimolaAccelerator2,keimola,0.1,0.8848695773199253,0.8848695773199253,0.0023496004628569267,inf,0.0,0,0,0,63.64139071132371,FIXME
