map_id,tick,car,throttle,switch_lane,velocity_x,velocity_y,coord_x,coord_y,angle,angle_offset,lap,piece_id,piece_pos,lane_start,lane_end,is_crashed,velocity
BYAW0P3YPS31LXW035Y7,1661,python_unmodified_red,,,-0.6715106627963265,-4.954702153485174,157.72511550897318,-189.85116829833768,285.750222295496,0.0,2,11,22.383110497047085,0,0,,
BYAW0P3YPS31LXW035Y7,1662,python_unmodified_red,,,-4.987154524457994,0.3581755842850696,152.895542866671,-191.14491687299002,284.24243862409907,0.0,2,11,27.383110497047063,0,0,,
BYAW0P3YPS31LXW035Y7,1663,python_unmodified_red,,,0.0434188061922242,4.999811477172777,148.03360033189625,-192.31113815140844,282.73465495270216,0.0,2,11,32.38311049704704,0,0,,
BYAW0P3YPS31LXW035Y7,1664,python_unmodified_red,,,4.992622772626175,0.2715103133479585,143.14265470655897,-193.34902454773606,281.22687128130525,0.0,2,11,37.38311049704702,0,0,,
BYAW0P3YPS31LXW035Y7,1665,python_unmodified_red,,,0.5853617321295754,-4.965616944807367,138.22609287665298,-194.25785734555936,279.71908760990834,0.0,2,11,42.383110497047,0,0,,
BYAW0P3YPS31LXW035Y7,1666,python_unmodified_red,,,-4.918901187438585,-0.8968896856442689,133.2873194669022,-195.03700719560527,278.2113039385115,0.0,2,11,47.38311049704698,0,0,,
BYAW0P3YPS31LXW035Y7,1667,python_unmodified_red,,,-1.2048576318696385,4.852660928493282,128.3297544831234,-195.6859345515536,276.7035202671146,0.0,2,11,52.38311049704696,0,0,,
BYAW0P3YPS31LXW035Y7,1668,python_unmodified_red,,,4.767159094180131,1.5080431594538222,123.3568309439377,-196.2041900436627,275.1957365957177,0.0,2,11,57.383110497046935,0,0,,
BYAW0P3YPS31LXW035Y7,1669,python_unmodified_red,,,1.8052428398086569,-4.662735065315138,118.37199250347129,-196.59141478994883,273.68795292432077,0.0,2,11,62.383110497046914,0,0,,
BYAW0P3YPS31LXW035Y7,1670,python_unmodified_red,,,-4.539803330223748,-2.095277003856331,113.37869106669073,-196.84734064470575,272.18016925292386,0.0,2,11,67.38311049704689,0,0,,
BYAW0P3YPS31LXW035Y7,1671,python_unmodified_red,,,-2.3769944244678194,4.398851839520024,108.38038439902513,-196.97179038418983,270.672385581527,0.0,2,11,72.38311049704686,0,0,,
BYAW0P3YPS31LXW035Y7,1672,python_unmodified_red,,,0.8802297323560798,4.921909753162499,103.38043557741743,-196.98487346850337,270.0,0.0,2,12,2.7702849742892397,0,0,,
BYAW0P3YPS31LXW035Y7,1673,python_unmodified_red,,,0.8802297323560798,4.921909753162499,98.38043557741744,-196.98487346850337,270.0,0.0,2,12,7.770284974289218,0,0,,
BYAW0P3YPS31LXW035Y7,1674,python_unmodified_red,,,0.8802297323560798,4.921909753162499,93.38043557741747,-196.98487346850337,270.0,0.0,2,12,12.770284974289197,0,0,,
BYAW0P3YPS31LXW035Y7,1675,python_unmodified_red,,,0.8802297323560798,4.921909753162499,88.3804355774175,-196.98487346850337,270.0,0.0,2,12,17.770284974289176,0,0,,
BYAW0P3YPS31LXW035Y7,1676,python_unmodified_red,,,0.8802297323560798,4.921909753162499,83.38043557741751,-196.98487346850337,270.0,0.0,2,12,22.770284974289154,0,0,,
BYAW0P3YPS31LXW035Y7,1677,python_unmodified_red,,,0.8802297323560798,4.921909753162499,78.38043557741753,-196.98487346850337,270.0,0.0,2,12,27.770284974289133,0,0,,
